mod,snr_db,n,nmse_db,snr_gain_db,si_sdr_db,si_sdr_gain_db,excess_over_shrinkage_db,evm_pct,evm_pct_noisy,ber,ber_noisy
16QAM,-20.0,16,0.42220781557261944,19.54346110112965,0.0219958508387208,-0.0203688075998798,-0.4657797811087221,102.22235072197003,105.62640545826011,0.500945060483871,0.4993699596774194
16QAM,-18.0,16,0.27124287700280547,17.7761693992652,0.0659958970209118,-0.001360859168926254,-0.3388408813625574,103.31670987722654,106.57130771324057,0.4959362399193548,0.49420362903225806
16QAM,-16.0,16,0.12334268412087113,15.931959995417856,0.1306026396341622,0.016844266559928656,-0.2297867831075564,103.13012009981813,103.62474264041877,0.4786101310483871,0.4814453125
16QAM,-14.0,16,-0.04154415719676763,14.040448087383993,0.23551011364907026,0.06431813864037395,-0.1280919014243409,103.80864569101556,105.49659471352984,0.4842489919354839,0.47952368951612906
16QAM,-12.0,16,-0.1729602785781026,12.178925928659737,0.3573988741263747,0.10645139496773481,-0.09254635777324438,102.27962319408148,104.97558534478542,0.47271925403225806,0.4642137096774194
16QAM,-10.0,16,-0.5749664139002562,10.553234023973346,0.6974325813353062,0.2694793436676264,0.15890096500515938,99.02282701165419,101.33439677099788,0.4449659778225806,0.44928175403225806
16QAM,-8.0,16,-0.9390634670853615,8.882485635578632,1.0597103089094162,0.42623191326856613,0.2921926900744438,95.44782060080072,95.90609428357078,0.42326108870967744,0.42581275201612906
16QAM,-6.0,16,-1.5591349825263023,7.561771534383297,1.6597205772995949,0.6937711648643017,0.5861115828156471,93.19331099462644,94.63386874488717,0.40338331653225806,0.4017452116935484
16QAM,-4.0,16,-2.37230721116066,6.421417847275734,2.448636442422867,1.0177834182977676,0.9304211139678955,83.9392256302099,86.14233870298,0.37052671370967744,0.3746849798387097
16QAM,-2.0,16,-3.6363258957862854,5.630127534270287,3.6879832595586777,1.5449205711483955,1.5087031871080399,81.78137236651082,87.16165303168822,0.3561302923387097,0.36917212701612906
16QAM,0.0,16,-4.993204057216644,4.98418211574608,5.027974992990494,2.00687637925148,1.9781372994184494,67.9973240217299,73.22456890148015,0.28314012096774194,0.29611895161290325
16QAM,2.0,16,-6.292914837598801,4.278150990605354,6.308597981929779,2.189506769180298,2.1588301807641983,57.99115236697247,60.319425644772046,0.21903351814516128,0.22719254032258066
16QAM,4.0,16,-7.915962874889374,3.918642222881317,7.929729253053665,2.4865941405296326,2.4620682895183563,53.133247664570604,57.81629908058067,0.2036920362903226,0.20942540322580644
16QAM,6.0,16,-9.634144902229309,3.657615065574646,9.646467804908752,2.6710675954818726,2.67941153049469,45.673786217870784,47.02810773447906,0.15640751008064516,0.16100680443548387
16QAM,8.0,16,-11.266165137290955,3.267396479845047,11.27404510974884,2.6100003719329834,2.6280670762062073,38.15366357257089,38.643184130846805,0.11450982862903226,0.11107610887096774
16QAM,10.0,16,-12.922338128089905,2.909320890903473,12.928835093975067,2.493353307247162,2.4964754581451416,34.13748120856202,33.468913860545584,0.08325982862903226,0.07538432459677419
16QAM,12.0,16,-14.596517741680145,2.587089240550995,14.609222531318665,2.336636185646057,2.3218117356300354,29.67925363721655,27.62713671423835,0.06016885080645161,0.04722152217741935
16QAM,14.0,16,-16.081997454166412,2.105946719646454,16.10088801383972,1.955781877040863,1.9353641867637634,27.187780341626528,25.293306980446303,0.05172631048387097,0.04309475806451613
16QAM,16.0,16,-17.53357493877411,1.525371015071869,17.562122583389282,1.434928834438324,1.417723000049591,24.102867409714914,20.886540429100638,0.03128150201612903,0.019121723790322582
16QAM,18.0,16,-18.83845615386963,0.8557120561599731,18.87785530090332,0.8214592933654785,0.787118673324585,21.879024800031665,18.57790495071847,0.027564264112903226,0.017767137096774195
16QAM,20.0,16,-19.99067735671997,-0.04860687255859375,20.042293667793274,-0.040944814682006836,-0.09146058559417725,22.481141155456875,18.377429997598156,0.03421118951612903,0.024193548387096774
64QAM,-20.0,16,0.39077652618288994,19.588392484933138,0.0290394090116024,-0.017009580973535776,-0.4342165244743228,102.85131568578163,104.47283065314792,0.49752184139784944,0.4926915322580645
64QAM,-18.0,16,0.25880252104252577,17.687849414534867,0.0644178744405508,-0.007444660412147641,-0.3279730952344835,103.37185027339109,102.76525799954035,0.5017221102150538,0.4926495295698925
64QAM,-16.0,16,0.16389737534336746,15.855711897136644,0.10939776222221553,0.004965495318174362,-0.27119396929629147,101.91158155132462,106.33392396162819,0.4887432795698925,0.4864331317204301
64QAM,-14.0,16,-0.04321426798560424,14.071184224383614,0.2378080515190959,0.06091282423585653,-0.12534057169250445,101.78787114586817,103.29229753573813,0.4928595430107527,0.4903393817204301
64QAM,-12.0,16,-0.21594481740612537,12.194117358070798,0.3909259997308254,0.12659623194485903,-0.05123820703011006,100.49298092926743,102.78492661992652,0.4744203629032258,0.4780115927419355
64QAM,-10.0,16,-0.5369987841695547,10.574890052899718,0.6665834411978722,0.263292184099555,0.12636693008244038,100.61423108388433,102.60643636206143,0.4776965725806452,0.47647849462365593
64QAM,-8.0,16,-0.9634496718645096,8.979235604405403,1.0734606347978115,0.4344766288995743,0.32656825333833694,95.73025429117627,95.65256913900288,0.4527469758064516,0.4503318212365591
64QAM,-6.0,16,-1.497241199016571,7.484409391880035,1.5933009088039398,0.6529523991048336,0.5212510600686073,95.74513207005377,98.94636069202171,0.4483786962365591,0.4487357190860215
64QAM,-4.0,16,-2.479517623782158,6.446481451392174,2.5519463270902634,1.0994250923395157,1.0143944695591927,87.32232919040001,89.17626088047163,0.4222530241935484,0.4220640120967742
64QAM,-2.0,16,-3.536444291472435,5.501812152564526,3.601127505302429,1.4843544214963913,1.3983899354934692,79.22087669320041,81.75765246422199,0.39409022177419356,0.3990885416666667
64QAM,0.0,16,-4.939356207847595,4.965517455711961,4.968935161828995,1.9420299977064133,1.9416242688894272,71.1179582782234,74.5610043817383,0.3663054435483871,0.37525201612903225
64QAM,2.0,16,-6.331573903560638,4.302417382597923,6.347676157951355,2.194648951292038,2.1888189911842346,57.49351568337099,59.281870501987505,0.31470514112903225,0.3199554771505376
64QAM,4.0,16,-7.785965323448181,3.7871066331863403,7.799327939748764,2.360502749681473,2.331063836812973,53.78056384631941,55.078981037142896,0.30197832661290325,0.3014532930107527
64QAM,6.0,16,-9.478284537792206,3.505116045475006,9.493540942668915,2.5321079790592194,2.5262012481689453,47.892665467707346,49.50734138653546,0.2609206989247312,0.2599336357526882
64QAM,8.0,16,-11.25918459892273,3.276251584291458,11.268279790878296,2.590179979801178,2.634818971157074,36.18161849516395,35.78055015093385,0.19468245967741934,0.18122059811827956
64QAM,10.0,16,-12.898817300796509,2.8768799901008606,12.908033609390259,2.4665865898132324,2.4648001194000244,34.94230215817897,34.70882778700842,0.18771001344086022,0.18042254704301075
64QAM,12.0,16,-14.57825231552124,2.550607204437256,14.590793550014496,2.299501895904541,2.2864341735839844,30.579961485204414,29.455162057518642,0.15954721102150538,0.14711441532258066
64QAM,14.0,16,-16.022063732147217,2.0389169454574585,16.04458475112915,1.8825286626815796,1.8686580657958984,25.987606938873284,23.708230269876807,0.13323252688172044,0.11254620295698925
64QAM,16.0,16,-17.475681483745575,1.3899043202400208,17.501520335674286,1.3125678300857544,1.2842084765434265,24.09065108592445,21.052339015641532,0.11538138440860216,0.08921370967741936
64QAM,18.0,16,-18.729811787605286,0.7329386472702026,18.771270155906677,0.6912341117858887,0.664564847946167,20.34863528991226,16.63172794505339,0.08744959677419355,0.054645497311827954
64QAM,20.0,16,-19.68094837665558,-0.37041616439819336,19.759298086166382,-0.3394927978515625,-0.4131357669830322,23.9370073463369,19.451767558355186,0.10958501344086022,0.07598286290322581
8PSK,-20.0,16,0.4060710072517395,19.630719006061554,0.0308720585599076,-0.017586874455446377,-0.4489499111659825,102.01651220593027,107.55244114397718,0.501932123655914,0.48403897849462363
8PSK,-18.0,16,0.2781043160939589,17.677601207396947,0.06495674239704385,-0.010771755303721875,-0.3471234963508323,103.23164504539035,103.80765744046727,0.4955057123655914,0.48256888440860213
8PSK,-16.0,16,0.15208782628178596,15.893059115856886,0.11754120769910514,0.010225511621683836,-0.25876213144510984,101.9059674252046,104.80369046143316,0.5002100134408602,0.494119623655914
8PSK,-14.0,16,0.005619496863801032,13.95430114789633,0.21060445625334978,0.042100248858332634,-0.17678466235520318,101.99955186536782,102.31570255734522,0.46488575268817206,0.45883736559139787
8PSK,-12.0,16,-0.21362566982861608,12.177518666139804,0.3885734137147665,0.12082616332918406,-0.05433232674840838,104.96171888307072,104.165583526063,0.46303763440860213,0.4585013440860215
8PSK,-10.0,16,-0.558117937296629,10.50273634120822,0.6831672862172127,0.25937223620712757,0.13898777589201927,99.34696401294649,100.14671117734896,0.4412802419354839,0.4266213037634409
8PSK,-8.0,16,-1.0012176670134068,8.96601677313447,1.116587407886982,0.45986510440707207,0.3573074974119663,95.39977779533804,94.55611844657976,0.4095262096774194,0.3977654569892473
8PSK,-6.0,16,-1.708139717578888,7.745462030172348,1.7885031178593636,0.8094846829771996,0.7419281825423241,92.22487860629876,93.19713795988318,0.38335853494623656,0.39272513440860213
8PSK,-4.0,16,-2.496170923113823,6.476878672838211,2.560811623930931,1.1255574598908424,1.0350018814206123,82.42968519484356,84.39112051200928,0.31497815860215056,0.32283266129032256
