mod,snr_db,n,nmse_db,snr_gain_db,evm_pct,evm_pct_noisy,ber,ber_noisy
16QAM,-20.0,16,-0.07753014934132807,20.044069770694477,101.82577448177216,100.48669074977727,0.4697265625,0.46693638392857145
16QAM,-18.0,16,-0.2802285561338067,18.340481103397906,100.14978600273122,100.0795302664572,0.45479910714285715,0.45619419642857145
16QAM,-16.0,16,-0.4606089675799012,16.51125276926905,100.13623494193098,98.95121913864801,0.43931361607142855,0.43680245535714285
16QAM,-14.0,16,-1.0184616446495056,15.052992820739746,93.88475447614061,92.56426465560051,0.4111328125,0.4111328125
16QAM,-12.0,16,-1.6348832473158836,13.621865414083004,88.69737999674165,89.44505761489631,0.38895089285714285,0.38546316964285715
16QAM,-10.0,16,-2.246746264398098,12.230066262185574,81.3933791510424,81.30492324543519,0.35044642857142855,0.3452845982142857
16QAM,-8.0,16,-3.4479836225509644,11.40002390742302,72.80065927805379,74.65051262104814,0.3080357142857143,0.30873325892857145
16QAM,-6.0,16,-5.029937654733658,11.014569610357285,60.9902821471073,61.219114480671635,0.24567522321428573,0.23758370535714285
16QAM,-4.0,16,-6.151542127132416,10.210519507527351,53.244493319701476,53.55594976762994,0.20465959821428573,0.19489397321428573
16QAM,-2.0,16,-7.849491357803345,9.832516178488731,43.910891323557436,45.10232053068991,0.1484375,0.14871651785714285
16QAM,0.0,16,-9.492980539798737,9.494287362904288,39.110745741880436,39.068525821544085,0.11635044642857142,0.10477120535714286
16QAM,2.0,16,-11.124992728233337,9.099989145994186,31.91845431312414,31.176866466185732,0.07505580357142858,0.06040736607142857
16QAM,4.0,16,-12.730382859706879,8.746649041771889,27.956646509283402,27.300646432056453,0.05329241071428571,0.0400390625
16QAM,6.0,16,-14.57737648487091,8.611191213130951,23.601861438806345,22.520213236166825,0.028738839285714284,0.0205078125
16QAM,8.0,16,-16.303532660007477,8.306975454092026,20.50876344844265,19.686908534806207,0.014927455357142858,0.011997767857142858
16QAM,10.0,16,-17.94977343082428,7.91049736738205,19.591869381664566,18.568179624206678,0.017578125,0.013392857142857142
16QAM,12.0,16,-19.713435173034668,7.691372334957123,15.415357902162377,13.974894489515172,0.0006975446428571429,0.00027901785714285713
16QAM,14.0,16,-21.306969165802002,7.334256291389465,14.260155262767139,12.98400106539997,0.0005580357142857143,0.00013950892857142856
16QAM,16.0,16,-22.616923570632935,6.598035752773285,12.851374572101623,11.371579331253972,0.0011160714285714285,0.00013950892857142856
16QAM,18.0,16,-23.76863384246826,5.770850300788879,12.846091229254984,11.366296344076128,0.0018136160714285715,0.0008370535714285714
16QAM,20.0,16,-24.832865476608276,4.788777470588684,12.657478403738395,11.387703634524424,0.001953125,0.0005580357142857143
64QAM,-20.0,16,-0.11441443534567952,20.08434806438163,102.86760296881059,101.79083211594995,0.4890252976190476,0.48139880952380953
64QAM,-18.0,16,-0.19620375498197973,18.153713987907395,103.22359156734404,102.1385316158532,0.46986607142857145,0.4655877976190476
64QAM,-16.0,16,-0.5507113551720977,16.5561246490106,100.00016439071996,99.05489842079274,0.46326264880952384,0.45479910714285715
64QAM,-14.0,16,-0.876677131280303,14.882415449246764,95.3396412348298,93.87666633251492,0.4517299107142857,0.45284598214285715
64QAM,-12.0,16,-1.583835732191801,13.58241106197238,88.91248301586594,87.1238891901505,0.42587425595238093,0.42234002976190477
64QAM,-10.0,16,-2.2030610889196396,12.234621092677116,83.75797227942563,83.00396029255805,0.41052827380952384,0.40727306547619047
64QAM,-8.0,16,-3.539447009563446,11.558925360441208,70.79519990718806,70.11677342513083,0.3677455357142857,0.35965401785714285
64QAM,-6.0,16,-4.804051071405411,10.798426628112793,65.29156529221828,66.1151396073235,0.34402901785714285,0.34151785714285715
64QAM,-4.0,16,-6.170584052801132,10.125812023878098,53.930013032550946,54.37008024659964,0.2990141369047619,0.29194568452380953
64QAM,-2.0,16,-7.905611127614975,9.858356043696404,44.99049395716111,44.36006182149803,0.2457217261904762,0.2340029761904762
64QAM,0.0,16,-9.283400356769562,9.34138427619473,39.74269903069503,40.887091663600955,0.22340029761904762,0.21791294642857142
64QAM,2.0,16,-11.022733390331268,8.983414642512798,33.432501089126916,32.201204583588634,0.18387276785714285,0.16806175595238096
64QAM,4.0,16,-12.826655209064484,8.817601278424263,27.55805106467054,25.771000583192134,0.15020461309523808,0.1324404761904762
64QAM,6.0,16,-14.630073606967926,8.641514986753464,22.912831890731876,21.51715532046758,0.10807291666666667,0.0955171130952381
64QAM,8.0,16,-16.477900862693787,8.499977141618729,20.631925675919263,19.080111995420197,0.09040178571428571,0.07235863095238096
64QAM,10.0,16,-18.10644006729126,8.096916556358337,19.546320997160173,17.97805496701137,0.07979910714285714,0.06668526785714286
64QAM,12.0,16,-19.68307363986969,7.673095405101776,16.143749229052247,14.847840545904326,0.052548363095238096,0.04138764880952381
64QAM,14.0,16,-21.246413469314575,7.249155819416046,14.984308873907842,13.363255159345083,0.04631696428571429,0.03264508928571429
64QAM,16.0,16,-22.35846972465515,6.279890835285187,14.316037270644518,12.482948579795355,0.038783482142857144,0.026041666666666668
64QAM,18.0,16,-23.610856294631958,5.598283290863037,14.268918260685139,12.71327893757708,0.03962053571428571,0.026413690476190476
64QAM,20.0,16,-24.489668130874634,4.441792130470276,13.03895793512035,11.232937404122943,0.027994791666666668,0.016183035714285716
8PSK,-20.0,16,-0.024396968154178467,20.04009313610004,103.82842242808022,108.4190552680827,0.46633184523809523,0.47079613095238093
8PSK,-18.0,16,-0.3125243494287133,18.284914285875857,101.6468502985735,99.44359139600019,0.45703125,0.4497767857142857
8PSK,-16.0,16,-0.5402568588033319,16.571398080326617,97.50979248566534,96.6659325985992,0.4133184523809524,0.40438988095238093
8PSK,-14.0,16,-1.0547474920749664,15.018971353769302,95.46975345035716,92.42370902502759,0.40141369047619047,0.3829985119047619
8PSK,-12.0,16,-1.4997411258518696,13.488201130181551,88.8625051302607,88.04937747930742,0.34672619047619047,0.34151785714285715
8PSK,-10.0,16,-2.418479099869728,12.36359728872776,80.0106520020005,79.51245039025578,0.29464285714285715,0.29482886904761907
8PSK,-8.0,16,-3.7559406012296677,11.715641543269157,68.58445915172018,71.76702997197259,0.24069940476190477,0.2379092261904762
8PSK,-6.0,16,-5.202385604381561,11.238140285015106,57.470674867367066,62.66444295541168,0.1796875,0.18340773809523808
8PSK,-4.0,16,-6.866539359092712,10.847158342599869,47.56210543400441,53.607083436298566,0.14081101190476192,0.14322916666666666
8PSK,-2.0,16,-8.52275761961937,10.499622255563736,38.56832174445103,45.06097779628246,0.0900297619047619,0.09077380952380952
8PSK,0.0,16,-10.835554242134094,10.778927257779287,30.038350692465478,35.51739224081087,0.04575892857142857,0.047061011904761904
8PSK,2.0,16,-12.102494835853577,10.11494593322277,27.487036402750313,31.60955728920938,0.03180803571428571,0.03366815476190476
8PSK,4.0,16,-13.824812114238739,9.828458711504936,21.147626656371436,23.889070513011063,0.009672619047619048,0.008742559523809524
8PSK,6.0,16,-15.224822580814362,9.245665282011032,19.14532593347602,20.784805923269467,0.004836309523809524,0.004650297619047619
8PSK,8.0,16,-16.98555588722229,8.996257811784744,15.989962183146789,16.565830141409258,0.0005580357142857143,0.0003720238095238095
8PSK,10.0,16,-18.311176896095276,8.329566717147827,14.22168395254362,14.301442863300396,0.0035342261904761905,0.0016741071428571428
8PSK,12.0,16,-20.2219477891922,8.219447255134583,10.885864114335945,11.221508490005663,0.0,0.0
8PSK,14.0,16,-21.419693112373352,7.395107984542847,12.752156658279391,12.360267454538542,0.006882440476190476,0.006138392857142857
8PSK,16.0,16,-23.289958596229553,7.294371426105499,8.817075942698795,8.721187071730899,0.0,0.0
8PSK,18.0,16,-24.31864821910858,6.359260559082031,8.045236730910894,7.628946689449755,0.0,0.0
8PSK,20.0,16,-25.4770427942276,5.498330116271973,7.91659567393292,7.574440819831646,0.0,0.0
BPSK,-20.0,16,-0.006882731220684946,20.00445086171385,103.02446510050859,102.86614049459558,0.41573660714285715,0.40011160714285715
BPSK,-18.0,16,-0.21107825683429837,18.190043658483773,100.14512755829361,99.16804972743407,0.40792410714285715,0.36216517857142855
BPSK,-16.0,16,-0.6980082760564983,16.714776910375804,97.27946400571219,99.8867324985732,0.34151785714285715,0.32979910714285715
