mod,snr_db,n,nmse_db,snr_gain_db,evm_pct,evm_pct_noisy,ber,ber_noisy
BPSK,4.0,16,-16.196142554283142,12.259676933288574,17.277335657599263,25.835387873969278,0.0,0.0
BPSK,6.0,16,-17.658694863319397,11.69441169500351,14.345232673098948,20.817050521640716,0.0,0.0
BPSK,8.0,16,-19.302410125732422,11.370109528303146,12.61067138327782,16.85785466259167,0.0,0.0
BPSK,10.0,16,-21.213554620742798,11.213423252105713,10.5306975785827,13.473462673934506,0.0,0.0
BPSK,12.0,16,-21.807244062423706,9.815534472465515,12.27440628236834,13.961334736582394,0.0,0.0
BPSK,14.0,16,-23.545876622200012,9.565189242362976,8.459122665110588,9.860391794218112,0.0,0.0
BPSK,16.0,16,-24.732528924942017,8.716700673103333,8.57878531846202,9.340123626081034,0.0,0.0
BPSK,18.0,16,-25.572249174118042,7.545139789581299,8.001663640073541,8.396879404652072,0.0,0.0
BPSK,20.0,16,-26.874347448349,6.852742671966553,7.295210293917791,7.796533246296155,0.0,0.0
PAM4,-20.0,16,-0.07039647962665185,20.12620728876209,103.84206750519513,105.11943562834745,0.46595982142857145,0.45982142857142855
PAM4,-18.0,16,-0.12260799168143421,18.16261856316123,107.0992532716642,107.45660764308886,0.46651785714285715,0.466796875
PAM4,-16.0,16,-0.701477313414216,16.763513768091798,99.54384532929166,98.01728267896765,0.40457589285714285,0.39871651785714285
PAM4,-14.0,16,-1.1276506558060646,15.097645200788975,92.31337150165248,93.19662494711743,0.38058035714285715,0.38253348214285715
PAM4,-12.0,16,-1.5679518058896065,13.544713445007801,87.83207816600026,89.14296180894253,0.34737723214285715,0.34151785714285715
PAM4,-10.0,16,-2.2344000786542892,12.26878647506237,81.97402889149467,82.33860380375305,0.31752232142857145,0.3060825892857143
PAM4,-8.0,16,-3.503022462129593,11.426086008548737,73.95234278765817,75.56817372670432,0.2700892857142857,0.26478794642857145
PAM4,-6.0,16,-4.8905989825725555,10.892192482948303,64.21416074657469,65.39345977809063,0.23577008928571427,0.21010044642857142
PAM4,-4.0,16,-6.43808576464653,10.372204557061195,51.70402186422833,54.201035201899884,0.158203125,0.15206473214285715
PAM4,-2.0,16,-8.029853165149689,10.029044009745121,46.05083141723608,46.76155427289637,0.1171875,0.09514508928571429
PAM4,0.0,16,-9.758318603038788,9.792282804555725,37.19367343167464,39.0032478460124,0.06473214285714286,0.05329241071428571
PAM4,2.0,16,-11.71098017692566,9.724615104496479,31.32681267806763,32.28064739647064,0.04157366071428571,0.030412946428571428
PAM4,4.0,16,-13.591163158416748,9.635180220007896,25.43707408949293,26.617984347692946,0.018694196428571428,0.007254464285714286
PAM4,6.0,16,-15.7673961520195,9.762230217456818,20.680477630099716,23.12892696131722,0.005859375,0.005022321428571429
PAM4,8.0,16,-17.524083852767944,9.49088579416275,19.15474868497951,20.639063513019877,0.004743303571428571,0.005859375
PAM4,10.0,16,-19.72324848175049,9.712138712406158,15.43306661037629,16.48861010831066,0.00027901785714285713,0.0
PAM4,12.0,16,-20.580188751220703,8.648538649082184,14.891992204567401,15.15397546231155,0.0,0.0
PAM4,14.0,16,-22.465397834777832,8.504236698150635,14.368701142303344,14.28529347886402,0.0,0.0
PAM4,16.0,16,-23.784703612327576,7.789832949638367,14.973651774818258,14.827372472116636,0.0013950892857142857,0.0013950892857142857
PAM4,18.0,16,-24.125640153884888,6.157996654510498,14.088556148105333,13.73530203429403,0.0011160714285714285,0.0
PAM4,20.0,16,-25.93798005580902,5.913647651672363,13.458767368927179,13.117647084680792,0.0,0.0
QPSK,-20.0,16,-0.06773208070080727,20.093551024678163,102.75473844035483,102.53119253924487,0.4428013392857143,0.4467075892857143
QPSK,-18.0,16,-0.28922171021986287,18.23991639043379,100.01209504400197,100.66979384907599,0.4017857142857143,0.392578125
QPSK,-16.0,16,-0.5009577590972185,16.542935045436025,98.6992530766411,97.30973633746211,0.37723214285714285,0.36356026785714285
QPSK,-14.0,16,-1.0866205431520939,15.071913752704859,92.75130176600118,92.16784301603445,0.33621651785714285,0.32533482142857145
QPSK,-12.0,16,-1.6466777548193932,13.611857138574123,88.30584197352107,90.01830835861279,0.2798549107142857,0.287109375
QPSK,-10.0,16,-2.4493800699710846,12.410532265901566,81.78740861423269,80.91589821977624,0.23772321428571427,0.21344866071428573
QPSK,-8.0,16,-3.5191681683063507,11.48487314581871,70.77726225487325,72.7245391922926,0.15736607142857142,0.15262276785714285
QPSK,-6.0,16,-5.16613894701004,11.137550711631775,58.46738409811894,63.038247899147294,0.10016741071428571,0.10016741071428571
QPSK,-4.0,16,-6.621764689683914,10.660998448729515,49.813820161940114,54.68671985725122,0.05775669642857143,0.05859375
QPSK,-2.0,16,-8.675330698490143,10.65373932570219,38.127323024646415,45.00092035070087,0.020089285714285716,0.018694196428571428
QPSK,0.0,16,-10.968767523765564,10.954662667878438,29.389971187686147,36.30514689710942,0.008928571428571428,0.007533482142857143
QPSK,2.0,16,-13.340227246284485,11.302443742752075,23.187011692980406,30.034646515972597,0.0005580357142857143,0.0005580357142857143
QPSK,4.0,16,-14.578917503356934,10.588021636009216,19.588574839583252,24.45019622294333,0.0,0.0
QPSK,6.0,16,-16.282966315746307,10.260170489549637,17.80766423489421,21.501084646624626,0.0013950892857142857,0.0013950892857142857
QPSK,8.0,16,-17.51427310705185,9.477035969495773,15.72825465173922,17.806295084167154,0.0,0.0
QPSK,10.0,16,-19.519691228866577,9.52670270204544,12.73136021444604,14.533688089864985,0.0,0.0
QPSK,12.0,16,-21.173147320747375,9.220190048217773,10.069707310247136,11.160604049789427,0.0,0.0
QPSK,14.0,16,-22.73127853870392,8.800670683383942,9.908503906460004,10.50109498942043,0.0,0.0
QPSK,16.0,16,-23.547013640403748,7.550136685371399,8.745325303286604,8.983779818695208,0.0,0.0
QPSK,18.0,16,-25.418733954429626,7.409555554389954,8.62795731679127,8.533568333138078,0.0,0.0
QPSK,20.0,16,-26.28705096244812,6.325380325317383,7.259960164017865,7.233082137292126,0.0,0.0
