mod,snr_db,n,nmse_db,snr_gain_db,si_sdr_db,si_sdr_gain_db,excess_over_shrinkage_db,evm_pct,evm_pct_noisy,ber,ber_noisy
16QAM,-20.0,16,1.5822556838393211,18.38428393751383,0.16944121988490224,0.11762390402145684,-1.6258219107985497,101.29662367425038,100.48669074977727,0.47335379464285715,0.46693638392857145
16QAM,-18.0,16,0.9295503702014685,17.13070217706263,0.30605641659349203,0.23382909374777228,-0.9969696495682001,100.01411096914858,100.0795302664572,0.4623325892857143,0.45619419642857145
16QAM,-16.0,16,0.44634522614069283,15.604298575548455,0.5083119850605726,0.4008413660340011,-0.5528879843186587,100.32148381233944,98.95121913864801,0.43973214285714285,0.43680245535714285
16QAM,-14.0,16,-0.36986861005425453,14.404399786144495,0.9508909285068512,0.7770346775650978,0.20158373471349478,93.711207154238,92.56426465560051,0.4203404017857143,0.4111328125
16QAM,-12.0,16,-1.0765716042369604,13.06355377100408,1.5308923497796059,1.2521043214946985,0.8099254202097654,89.81182758510688,89.44505761489631,0.39467075892857145,0.38546316964285715
16QAM,-10.0,16,-1.9394656866788864,11.922785684466362,2.2482377886772156,1.8299877420067787,1.5238332096487284,80.3790286452406,81.30492324543519,0.3491908482142857,0.3452845982142857
16QAM,-8.0,16,-3.15026319026947,11.102303475141525,3.3558295369148254,2.700868174433708,2.504577025771141,73.192164522035,74.65051262104814,0.30678013392857145,0.30873325892857145
16QAM,-6.0,16,-4.729951918125153,10.71458387374878,4.841952711343765,3.8429404459893703,3.7533833384513855,60.779593584966285,61.219114480671635,0.24930245535714285,0.23758370535714285
16QAM,-4.0,16,-5.967990010976791,10.026967391371727,6.05898317694664,4.576551623642445,4.528852894902229,52.64903616357014,53.55594976762994,0.20005580357142858,0.19489397321428573
16QAM,-2.0,16,-7.702839493751526,9.685864314436913,7.764987587928772,5.613475680351257,5.570881053805351,43.39584420085953,45.10232053068991,0.14313616071428573,0.14871651785714285
16QAM,0.0,16,-9.522463619709015,9.523770442814566,9.560004532337189,6.529866024851799,6.51250147819519,37.781964933005966,39.068525821544085,0.10602678571428571,0.10477120535714286
16QAM,2.0,16,-11.123745739459991,9.09874215722084,11.164271652698517,7.0084619373083115,6.983445912599564,30.675251666354832,31.176866466185732,0.0654296875,0.06040736607142857
16QAM,4.0,16,-12.649409890174866,8.665676072239876,12.699442505836487,7.259016752243042,7.2052368223667145,27.227474069251585,27.300646432056453,0.04534040178571429,0.0400390625
16QAM,6.0,16,-14.242411613464355,8.276226341724396,14.296972453594208,7.326591730117798,7.295982092618942,23.14776793058055,22.520213236166825,0.025948660714285716,0.0205078125
16QAM,8.0,16,-15.954536199569702,7.957978993654251,16.009870886802673,7.3712862730026245,7.318413734436035,20.234175681482135,19.686908534806207,0.013392857142857142,0.011997767857142858
16QAM,10.0,16,-17.74003505706787,7.700758993625641,17.79510200023651,7.323003113269806,7.290274560451508,19.50566487685839,18.568179624206678,0.017717633928571428,0.013392857142857142
16QAM,12.0,16,-19.3091938495636,7.2871310114860535,19.377542734146118,7.077593684196472,7.022635757923126,15.76864867914852,13.974894489515172,0.0011160714285714285,0.00027901785714285713
16QAM,14.0,16,-20.79441237449646,6.821699500083923,20.87466871738434,6.725865423679352,6.650987684726715,14.59533621623619,12.98400106539997,0.0008370535714285714,0.00013950892857142856
16QAM,16.0,16,-22.073204398155212,6.054316580295563,22.13945734500885,6.011855661869049,5.9469205141067505,13.223242429667778,11.371579331253972,0.0005580357142857143,0.00013950892857142856
16QAM,18.0,16,-23.25162422657013,5.253840684890747,23.363550543785095,5.288382411003113,5.185488224029541,13.323237547258149,11.366296344076128,0.0020926339285714285,0.0008370535714285714
16QAM,20.0,16,-24.083018898963928,4.038930892944336,24.202635526657104,4.120402216911316,3.9961307048797607,13.333926590385648,11.387703634524424,0.0015345982142857143,0.0005580357142857143
64QAM,-20.0,16,1.4742467626929283,18.49568686634302,0.20570671744644642,0.1486168138217181,-1.5177785498090088,101.79259676539978,101.79083211594995,0.49125744047619047,0.48139880952380953
64QAM,-18.0,16,0.9565897062420845,17.00092052668333,0.28765821550041437,0.22474246413912624,-1.025583563838154,102.15431855613346,102.1385316158532,0.46884300595238093,0.4655877976190476
64QAM,-16.0,16,0.27075150958262384,15.734661784255877,0.5945018101483583,0.4692137250676751,-0.37838472076691687,99.72407528856766,99.05489842079274,0.45675223214285715,0.45479910714285715
64QAM,-14.0,16,-0.2521411939524114,14.257879511918873,0.88616057112813,0.7228661733679473,0.08274029241874814,94.91230039839576,93.87666633251492,0.45796130952380953,0.45284598214285715
64QAM,-12.0,16,-1.1023593917489052,13.100934721529484,1.536519505083561,1.250033512711525,0.8363714944571257,88.10185240276185,87.1238891901505,0.42429315476190477,0.42234002976190477
64QAM,-10.0,16,-1.8217436969280243,11.853303700685501,2.1498749926686287,1.753036580979824,1.4105833154171705,83.92121888076966,83.00396029255805,0.41303943452380953,0.40727306547619047
64QAM,-8.0,16,-3.3101169615983963,11.329595312476158,3.4936650544404984,2.831757254898548,2.673793248832226,69.72806701465024,70.11677342513083,0.36170014880952384,0.35965401785714285
64QAM,-6.0,16,-4.5745744705200195,10.568950027227402,4.70031002163887,3.706710785627365,3.5999871268868446,63.93700984597755,66.1151396073235,0.34021577380952384,0.34151785714285715
64QAM,-4.0,16,-6.013582944869995,9.96881091594696,6.10406693816185,4.605015031993389,4.545037269592285,53.602600600194776,54.37008024659964,0.29343377976190477,0.29194568452380953
64QAM,-2.0,16,-7.772601246833801,9.72534616291523,7.820018023252487,5.673696279525757,5.62951834499836,44.58613679996323,44.36006182149803,0.23976934523809523,0.2340029761904762
64QAM,0.0,16,-9.187367260456085,9.245351179881254,9.21793282032013,6.26047183573246,6.205495610833168,39.12482867124957,40.887091663600955,0.21763392857142858,0.21791294642857142
64QAM,2.0,16,-11.017013490200043,8.977694742381573,11.063662111759186,6.900658011436462,6.867975294589996,32.23921005614407,32.201204583588634,0.17661830357142858,0.16806175595238096
64QAM,4.0,16,-12.669638931751251,8.66058500111103,12.726083040237427,7.248677223920822,7.207446575164795,26.48073151878697,25.771000583192134,0.14239211309523808,0.1324404761904762
64QAM,6.0,16,-14.439837217330933,8.45127859711647,14.474290311336517,7.5249811708927155,7.4754553735256195,22.258801555720417,21.51715532046758,0.10184151785714286,0.0955171130952381
64QAM,8.0,16,-16.212173223495483,8.234249502420425,16.251183927059174,7.632613360881805,7.592122733592987,19.980221336700136,19.080111995420197,0.08240327380952381,0.07235863095238096
64QAM,10.0,16,-17.783881425857544,7.774357914924622,17.83447253704071,7.41311776638031,7.361162424087524,19.088119672232637,17.97805496701137,0.07765997023809523,0.06668526785714286
64QAM,12.0,16,-19.294333934783936,7.284355700016022,19.352954268455505,7.062489986419678,7.01912122964859,16.237781566750186,14.847840545904326,0.05431547619047619,0.04138764880952381
64QAM,14.0,16,-20.71539878845215,6.718141138553619,20.781121015548706,6.613729357719421,6.548432946205139,15.153863396477428,13.363255159345083,0.049014136904761904,0.03264508928571429
64QAM,16.0,16,-21.8535817861557,5.775002896785736,21.93677842617035,5.744688332080841,5.669134974479675,14.305518986403573,12.482948579795355,0.04148065476190476,0.026041666666666668
64QAM,18.0,16,-22.996517062187195,4.983944058418274,23.062987327575684,4.970227479934692,4.915812253952026,14.686286566706306,12.71327893757708,0.042317708333333336,0.026413690476190476
64QAM,20.0,16,-23.929400086402893,3.881524085998535,24.070209741592407,3.98103666305542,3.838775873184204,13.124531415811408,11.232937404122943,0.028180803571428572,0.016183035714285716
8PSK,-20.0,16,1.6719742715358734,18.34372189640999,0.15040246956050396,0.10352092480752617,-1.7150660867337137,105.57699441589898,108.4190552680827,0.4760044642857143,0.47079613095238093
8PSK,-18.0,16,0.8833594415336847,17.08903049491346,0.3261110298335552,0.2483159643597901,-0.9521120530553162,98.70693216206868,99.44359139600019,0.45498511904761907,0.4497767857142857
8PSK,-16.0,16,0.3690477916970849,15.6620934298262,0.5532834809273481,0.44052814692258835,-0.47606024891138077,97.14046473125914,96.6659325985992,0.41183035714285715,0.40438988095238093
8PSK,-14.0,16,-0.3791447782423347,14.34336863993667,0.9629148133099079,0.7863659411668777,0.20815331093035638,93.92283692927636,92.42370902502759,0.37890625,0.3829985119047619
8PSK,-12.0,16,-1.000972706824541,12.989432711154222,1.458457849919796,1.1943610459566116,0.7344957962632179,88.28718352805683,88.04937747930742,0.34151785714285715,0.34151785714285715
8PSK,-10.0,16,-2.0804838463664055,12.025602035224438,2.3711416721343994,1.95002032071352,1.6613213643431664,79.89099804001276,79.51245039025578,0.28794642857142855,0.29482886904761907
8PSK,-8.0,16,-3.3989171385765076,11.358618080615997,3.5880434960126877,2.925289034843445,2.754290536046028,68.6823150001076,71.76702997197259,0.24367559523809523,0.2379092261904762
8PSK,-6.0,16,-4.773166835308075,10.80892151594162,4.904633104801178,3.932062868028879,3.8067755922675133,58.88428308771849,62.66444295541168,0.18526785714285715,0.18340773809523808
8PSK,-4.0,16,-6.507876336574554,10.48849532008171,6.597023785114288,5.130701474845409,5.046576753258705,48.549146524517624,53.607083436298566,0.1370907738095238,0.14322916666666666
8PSK,-2.0,16,-8.083592563867569,10.060457199811935,8.165452718734741,6.020934514701366,5.949704900383949,39.691850939587056,45.06097779628246,0.09188988095238096,0.09077380952380952
8PSK,0.0,16,-10.411021947860718,10.35439496350591,10.4562708735466,7.394231975078583,7.371824190020561,30.358124606089653,35.51739224081087,0.04966517857142857,0.047061011904761904
8PSK,2.0,16,-11.734841287136078,9.747292384505272,11.782664060592651,7.693492978811264,7.6178300976753235,28.098098197218285,31.60955728920938,0.035342261904761904,0.03366815476190476
8PSK,4.0,16,-13.374352395534515,9.377998992800713,13.442268311977386,7.990027636289597,7.921338587999344,21.6636711115243,23.889070513011063,0.010788690476190476,0.008742559523809524
8PSK,6.0,16,-14.87447440624237,8.895317107439041,14.961019337177277,7.977828711271286,7.9177277982234955,19.300497125176417,20.784805923269467,0.004650297619047619,0.004650297619047619
8PSK,8.0,16,-16.70893806219101,8.719639986753464,16.79163098335266,8.161885738372803,8.079100906848907,15.85683680981804,16.565830141409258,0.0005580357142857143,0.0003720238095238095
8PSK,10.0,16,-18.236111879348755,8.254501700401306,18.30418288707733,7.910574913024902,7.838686585426331,14.106774309942022,14.301442863300396,0.002232142857142857,0.0016741071428571428
8PSK,12.0,16,-20.15613317489624,8.153632640838623,20.2360817193985,7.978734254837036,7.887984216213226,11.138417317430626,11.221508490005663,0.0,0.0
8PSK,14.0,16,-21.30945634841919,7.284871220588684,21.41370975971222,7.20357483625412,7.116202116012573,13.103876377631485,12.360267454538542,0.006510416666666667,0.006138392857142857
8PSK,16.0,16,-23.058685779571533,7.063098609447479,23.240055561065674,7.132749259471893,6.95521205663681,8.85091291341912,8.721187071730899,0.0,0.0
8PSK,18.0,16,-24.07131326198578,6.1119256019592285,24.251846075057983,6.220637559890747,6.042967915534973,8.337638238862986,7.628946689449755,0.0,0.0
8PSK,20.0,16,-25.22400736808777,5.245294690132141,25.395255088806152,5.365517735481262,5.201853513717651,8.334421884337848,7.574440819831646,0.0,0.0
BPSK,-20.0,16,1.5705395117402077,18.427028618752956,0.17104896204546094,0.12693370587658137,-1.6137944592628628,103.33009758673245,102.86614049459558,0.40848214285714285,0.40011160714285715
BPSK,-18.0,16,1.033125352114439,16.945840049535036,0.2816136358305812,0.22030355804599822,-1.1017730818130076,99.6850662913071,99.16804972743407,0.3984375,0.36216517857142855
BPSK,-16.0,16,0.28611667500808835,15.730651959311217,0.5700737535953522,0.44945897115394473,-0.39348304783925414,100.26977289992325,99.8867324985732,0.3510044642857143,0.32979910714285715
BPSK,-14.0,16,-0.46166921174153686,14.45441467082128,1.0572513304650784,0.8805732484906912,0.2917985306121409,91.31093886990581,93.03321410094438,0.25111607142857145,0.24274553571428573
BPSK,-12.0,16,-1.1648274175822735,13.13246364519,1.5942136123776436,1.3472762564197183,0.8970700278878212,86.90184201024806,91.42868976166977,0.20089285714285715,0.21540178571428573
BPSK,-10.0,16,-2.2361041009426117,12.279511600732803,2.550026334822178,2.1542821880429983,1.825910422950983,77.23010419546833,79.74513213001097,0.13783482142857142,0.13504464285714285
BPSK,-8.0,16,-4.001307636499405,12.017461866140366,4.215531885623932,3.547610614448786,3.364417240023613,64.64093922190138,72.39470047394745,0.07589285714285714,0.07533482142857142
BPSK,-6.0,16,-5.795092165470123,11.863249808549881,5.948344796895981,4.986413076519966,4.835216891020536,52.639087799422285,61.684374058759474,0.025669642857142856,0.029017857142857144
BPSK,-4.0,16,-7.504099577665329,11.516466990113258,7.652735948562622,6.191797181963921,6.052046649158001,43.87944181811421,55.07411079580412,0.009486607142857142,0.012834821428571428
BPSK,-2.0,16,-9.269790768623352,11.290255345404148,9.41056901216507,7.326704181730747,7.152798518538475,34.913240462048606,46.18885579598387,0.0005580357142857143,0.0005580357142857143
BPSK,0.0,16,-11.30838942527771,11.297966368641937,11.49566274881363,8.437585636973381,8.292149513959885,26.67397823839933,36.197106432619734,0.0,0.0
BPSK,2.0,16,-12.55766212940216,10.581745654344559,12.639990031719208,8.571958750486374,8.447447180747986,26.469708631990663,32.761042920292894,0.002232142857142857,0.005022321428571429
BPSK,4.0,16,-14.227564454078674,10.291098833084106,14.343596875667572,8.898264646530151,8.816976755857468,20.947410052250728,25.835387873969278,0.0,0.0
BPSK,6.0,16,-15.351373434066772,9.387090265750885,15.473201990127563,8.533264130353928,8.406316578388214,18.317836276593237,20.817050521640716,0.0,0.0
BPSK,8.0,16,-17.02109807729721,9.088797479867935,17.150312304496765,8.55313903093338,8.440298616886139,15.284009017044818,16.85785466259167,0.0,0.0
BPSK,10.0,16,-18.996542811393738,8.996411442756653,19.094706654548645,8.663913667201996,8.582442998886108,12.370710383273995,13.473462673934506,0.0,0.0
BPSK,12.0,16,-20.32551419734955,8.333804607391357,20.42893123626709,8.172089576721191,8.067501723766327,14.194205612103348,13.961334736582394,0.0,0.0
BPSK,14.0,16,-21.57715606689453,7.596468687057495,21.730634808540344,7.582855939865112,7.426149070262909,9.891537791366249,9.860391794218112,0.0,0.0
BPSK,16.0,16,-23.12217664718628,7.106348395347595,23.285664916038513,7.1535778641700745,6.9989373087883,9.536812458100574,9.340123626081034,0.0,0.0
BPSK,18.0,16,-24.253148078918457,6.226038694381714,24.57001829147339,6.4635103940963745,6.158145904541016,8.825104885653204,8.396879404652072,0.0,0.0
BPSK,20.0,16,-25.480737447738647,5.459132671356201,25.77964210510254,5.702847957611084,5.416122913360596,8.102574655306533,7.796533246296155,0.0,0.0
