mod,snr_db,n,nmse_db,snr_gain_db,si_sdr_db,si_sdr_gain_db,excess_over_shrinkage_db,evm_pct,evm_pct_noisy,ber,ber_noisy
64QAM,10.0,16,-12.7540163397789,2.732079029083252,12.760150253772736,2.3187032341957092,2.3199991583824158,34.511783637874345,34.70882778700842,0.18216565860215053,0.18042254704301075
64QAM,12.0,16,-14.504226744174957,2.476581633090973,14.513339757919312,2.2220481038093567,2.2124086022377014,30.143307180433162,29.455162057518642,0.1551789314516129,0.14711441532258066
64QAM,14.0,16,-16.161890149116516,2.178743362426758,16.190207839012146,2.028151750564575,2.0084844827651978,24.582573228218745,23.708230269876807,0.12033770161290322,0.11254620295698925
64QAM,16.0,16,-17.80722188949585,1.7214447259902954,17.85479235649109,1.6658398509025574,1.6157488822937012,22.566002802283155,21.052339015641532,0.09994539650537634,0.08921370967741936
64QAM,18.0,16,-19.287002682685852,1.290129542350769,19.37057602405548,1.2905399799346924,1.2217557430267334,18.407862619179497,16.63172794505339,0.07003948252688172,0.054645497311827954
64QAM,20.0,16,-20.460739850997925,0.40937530994415283,20.61454975605011,0.5157588720321655,0.36665570735931396,21.92965783911826,19.451767558355186,0.09316196236559139,0.07598286290322581
8PSK,-20.0,16,0.21584706008434296,19.82094295322895,0.07770629622973502,0.02924736321438104,-0.25872596399858594,103.20693822588643,107.55244114397718,0.4890793010752688,0.48403897849462363
8PSK,-18.0,16,0.12979389750398695,17.82591162598692,0.1142399504315108,0.03851145273074508,-0.19881307776086032,102.07240371244589,103.80765744046727,0.49323756720430106,0.48256888440860213
8PSK,-16.0,16,0.026194190373644233,16.018952751765028,0.1721756518818438,0.0648599558044225,-0.1328684955369681,104.30109616535009,104.80369046143316,0.4910114247311828,0.494119623655914
8PSK,-14.0,16,-0.1123044453561306,14.072225090116262,0.2725674510002136,0.10406324360519648,-0.05886072013527155,102.98818499955297,102.31570255734522,0.4660198252688172,0.45883736559139787
8PSK,-12.0,16,-0.321176553145051,12.285069549456239,0.4489000830799341,0.18115283269435167,0.05321855656802654,102.91356372171157,104.165583526063,0.45669522849462363,0.4585013440860215
8PSK,-10.0,16,-0.6019704882055521,10.546588892117143,0.7054453603923321,0.28165031038224697,0.18284032680094242,99.64077945861405,100.14671117734896,0.4334677419354839,0.4266213037634409
8PSK,-8.0,16,-1.052328646183014,9.017127752304077,1.1276112645864487,0.4708889611065388,0.4084184765815735,96.04939020819114,94.55611844657976,0.40129368279569894,0.3977654569892473
8PSK,-6.0,16,-1.5833405330777168,7.620662845671177,1.6449626609683037,0.6659442260861397,0.617128998041153,93.43157526638993,93.19713795988318,0.3841565860215054,0.39272513440860213
8PSK,-4.0,16,-2.4147691428661346,6.395476892590523,2.4498138427734375,1.0145596787333488,0.953600101172924,83.39561396133531,84.39112051200928,0.3200184811827957,0.32283266129032256
8PSK,-2.0,16,-3.505170166492462,5.499660238623619,3.531604140996933,1.3928219079971313,1.378179982304573,76.00370854144512,79.10322386487543,0.2775537634408602,0.28444220430107525
8PSK,0.0,16,-4.770831644535065,4.7276826412416995,4.784293234348297,1.8075187802314758,1.7382915765047073,63.788446244828876,67.20529348029281,0.2115255376344086,0.21824596774193547
8PSK,2.0,16,-6.292941182851791,4.311682030558586,6.301916778087616,2.1916767060756683,2.179845869541168,67.3107280537325,72.6032198813092,0.2218581989247312,0.24311155913978494
8PSK,4.0,16,-7.963496536016464,3.9668262898921967,7.973840177059174,2.5100812911987305,2.51017826795578,52.434454598983464,57.21784029613436,0.14318716397849462,0.1541078629032258
8PSK,6.0,16,-9.653995990753174,3.6720972657203674,9.66395390033722,2.6799305081367493,2.694965273141861,43.32330849133054,47.285178797597624,0.09135584677419355,0.10122647849462366
8PSK,8.0,16,-11.315966308116913,3.297174632549286,11.331650257110596,2.6816956400871277,2.660663068294525,38.01117189894116,40.60448388318366,0.07875504032258064,0.08295530913978495
8PSK,10.0,16,-13.0044105052948,3.024524211883545,13.015783488750458,2.6453580260276794,2.6085851788520813,30.544227184628383,31.790666477368415,0.03431619623655914,0.03637432795698925
8PSK,12.0,16,-14.833305716514587,2.8397459387779236,14.845849454402924,2.5859200954437256,2.5735742449760437,23.678534435403613,24.750537025766963,0.01423891129032258,0.015372983870967742
8PSK,14.0,16,-16.364493370056152,2.3553521633148193,16.380589842796326,2.184413492679596,2.186112880706787,21.369770293109553,21.387650021169307,0.009156586021505377,0.007476478494623656
8PSK,16.0,16,-18.042548894882202,2.044748842716217,18.05959641933441,1.940591275691986,1.936919391155243,21.233310752995855,20.544733410028172,0.013272849462365592,0.011928763440860215
8PSK,18.0,16,-19.843753457069397,1.88296377658844,19.876521587371826,1.8427906036376953,1.814027190208435,16.7732223062215,15.95253202030035,0.0016801075268817205,0.0011340725806451614
8PSK,20.0,16,-21.12793779373169,1.1454640626907349,21.19290566444397,1.1574171781539917,1.1020649671554565,15.423327379157975,14.563348472047252,0.004662298387096774,0.003360215053763441
BPSK,-20.0,16,0.23277768958359957,19.75373664032668,0.0726843005977571,0.0222106846049428,-0.2761461171321571,102.43370634115666,104.53116717168409,0.48639112903225806,0.47857862903225806
BPSK,-18.0,16,0.15219764318317175,17.838937477208674,0.10471733240410686,0.035172256524674594,-0.22066907119005919,105.2939984316344,105.19648902017701,0.4855090725806452,0.4887852822580645
BPSK,-16.0,16,0.015070543275214732,16.01501722575631,0.17781578097492456,0.0631067450158298,-0.12210314779076725,102.22153341104385,102.38516859380704,0.4504788306451613,0.45161290322580644
BPSK,-14.0,16,-0.12042729859240353,14.102300751255825,0.2787908846512437,0.10918429400771856,-0.04986562277190387,102.38184962740308,103.7047249567101,0.46459173387096775,0.4661038306451613
BPSK,-12.0,16,-0.3285276028327644,12.292271945159882,0.46038661152124405,0.18718552123755217,0.060611245688050985,102.35437442778905,103.26120480553811,0.4134324596774194,0.4518649193548387
BPSK,-10.0,16,-0.574764259159565,10.621167846024036,0.680408425629139,0.27113136649131775,0.1648438610136509,99.3149221733386,99.53833724488268,0.3509324596774194,0.3392137096774194
BPSK,-8.0,16,-0.9618051163852215,8.976304840296507,1.0543510876595974,0.44267136231064796,0.32466574758291245,97.27855516855955,97.54641849035164,0.32447076612903225,0.32610887096774194
BPSK,-6.0,16,-1.6979751586914062,7.772703945636749,1.7447918206453323,0.7594639137387276,0.739398717880249,92.32227421555125,93.52995051338189,0.26877520161290325,0.27494959677419356
BPSK,-4.0,16,-2.547034077346325,6.563149057328701,2.5833214074373245,1.1605582013726234,1.0959711745381355,81.79047337877657,86.14094602326209,0.16028225806451613,0.1779233870967742
BPSK,-2.0,16,-3.7153605818748474,5.73999597132206,3.7457941472530365,1.6420795246958733,1.5999771803617477,74.94785949877686,80.67279276384203,0.11794354838709678,0.13860887096774194
