mod,snr_db,n,nmse_db,snr_gain_db,evm_pct,evm_pct_noisy,ber,ber_noisy
8PSK,18.0,16,-25.041761875152588,7.082374215126038,7.812901014930054,7.628946689449755,0.0,0.0
8PSK,20.0,16,-26.25821280479431,6.279500126838684,7.700966756740629,7.574440819831646,0.0,0.0
BPSK,-20.0,16,-0.10597992385737598,20.10354805435054,103.77308885646512,102.86614049459558,0.39453125,0.40011160714285715
BPSK,-18.0,16,-0.2827276943717152,18.26169309602119,99.55496568867343,99.16804972743407,0.39341517857142855,0.36216517857142855
BPSK,-16.0,16,-0.7197859166190028,16.73655455093831,100.28655067242433,99.8867324985732,0.3364955357142857,0.32979910714285715
BPSK,-14.0,16,-1.3380541577935219,15.330799616873264,92.12315912265818,93.03321410094438,0.26450892857142855,0.24274553571428573
BPSK,-12.0,16,-1.9764677658677101,13.944103993475437,84.0678990143473,91.42868976166977,0.18582589285714285,0.21540178571428573
BPSK,-10.0,16,-3.528697595000267,13.572105094790459,71.12369349182445,79.74513213001097,0.12723214285714285,0.13504464285714285
BPSK,-8.0,16,-5.540229633450508,13.556383863091469,56.14589654279723,72.39470047394745,0.07198660714285714,0.07533482142857142
BPSK,-6.0,16,-8.238485991954803,14.306643635034561,42.174317097506304,61.684374058759474,0.023995535714285716,0.029017857142857144
BPSK,-4.0,16,-10.63157856464386,14.64394597709179,32.32981734870961,55.07411079580412,0.010602678571428572,0.012834821428571428
BPSK,-2.0,16,-12.385561108589172,14.406025685369968,24.70277869224835,46.18885579598387,0.0016741071428571428,0.0005580357142857143
BPSK,0.0,16,-15.456419944763184,15.44599688812741,17.30394486076125,36.197106432619734,0.0,0.0
BPSK,2.0,16,-16.040360748767853,14.06444427371025,18.225881432892393,32.761042920292894,0.0011160714285714285,0.005022321428571429
BPSK,4.0,16,-17.068390607833862,13.131924986839294,15.663221368857101,25.835387873969278,0.0,0.0
BPSK,6.0,16,-17.52209061384201,11.557807445526123,15.172453459270672,20.817050521640716,0.0,0.0
BPSK,8.0,16,-18.852401614189148,10.920101016759872,13.082559750418557,16.85785466259167,0.0,0.0
BPSK,10.0,16,-20.252055764198303,10.251924395561218,11.107573956518031,13.473462673934506,0.0,0.0
BPSK,12.0,16,-21.037373185157776,9.045663595199585,12.903873343562093,13.961334736582394,0.0,0.0
BPSK,14.0,16,-22.533058524131775,8.552371144294739,9.12266713237296,9.860391794218112,0.0,0.0
BPSK,16.0,16,-24.218823671340942,8.202995419502258,8.68779624810864,9.340123626081034,0.0,0.0
BPSK,18.0,16,-25.410953164100647,7.383843779563904,8.420445592007372,8.396879404652072,0.0,0.0
BPSK,20.0,16,-26.68314564228058,6.661540865898132,7.45608886386141,7.796533246296155,0.0,0.0
PAM4,-20.0,16,-0.04062933940440416,20.09644014853984,102.33895831774232,105.11943562834745,0.45926339285714285,0.45982142857142855
PAM4,-18.0,16,-0.18309027573559433,18.22310084721539,104.66563393361702,107.45660764308886,0.47181919642857145,0.466796875
PAM4,-16.0,16,-0.7638609008863568,16.82589735556394,97.65121047871968,98.01728267896765,0.4029017857142857,0.39871651785714285
PAM4,-14.0,16,-1.400230299681425,15.370224844664335,90.19139926769738,93.19662494711743,0.37527901785714285,0.38253348214285715
PAM4,-12.0,16,-1.9897920414805412,13.966553680598736,83.97817618324208,89.14296180894253,0.33565848214285715,0.34151785714285715
PAM4,-10.0,16,-2.7887589633464813,12.823145359754562,77.22084154622013,82.33860380375305,0.30496651785714285,0.3060825892857143
PAM4,-8.0,16,-4.30174520611763,12.224808752536774,68.09501413558972,75.56817372670432,0.27036830357142855,0.26478794642857145
